,id,header,genre,director,star,gross,director,company,# of faces/characters,# of main recognizable stars,num_face_machine,face_poster_proportion
654,2014164,Saving Christmas,"Comedy, Family",Darren Doane,"Kirk Cameron, Darren Doane, Bridgette Cameron, Ben Kientz",2780000,1,1,1,1,4,0.28517258
655,2014165,The Pyramid,"Action, Adventure, Horror",Gr’©gory Levasseur,"Ashley Grace, James Buckley, Denis O'Hare, Christa Nicola",2750000,1,1,0,0,1,0.009013333
656,2014166,The Good Lie,Drama,Philippe Falardeau,"Reese Witherspoon, Arnold Oceng, Ger Duany, Emmanuel Jal",2720000,1,1,4,0,0,0
657,2014167,The Raid 2,"Action, Crime, Thriller",Gareth Evans,"Iko Uwais, Yayan Ruhian, Arifin Putra, Oka Antara",2630000,0,1,9,4,1,0.056416914
658,2014168,The Admiral,"Adventure, Biography, War",   Han-min Kim,"Min-sik Choi, Seung-ryong Ryu, Jin-woong Jo, Myung-gon Kim",2590000,0,0,15,1,8,0.064486647
659,2014169,Bang Bang,"Action, Adventure, Comedy","Siddharth Anand_,Katrina Kaif, Pavan Malhotra, Danny Denzongpa    ","Hrithik Roshan, Katrina Kaif, Pavan Malhotra, Danny Denzongpa",2550000,1,1,2,2,3,0.030558259
660,2014170,Kick,"Action, Comedy, Romance",Sajid Nadiadwala,"Jacqueline Fernandez, Nawazuddin Siddiqui, Randeep Hooda    ",2460000,1,1,1,1,7,0.06525289
661,2014171,Kill the Messenger,"Biography, Crime, Drama",Michael Cuesta,"Jeremy Renner, Robert Patrick, Jena Sims, Robert Pralgo",2450000,1,1,1,0,2,0.05350289
662,2014172,Pawn Sacrifice,"Biography, Drama, Sport",Edward Zwick,"Tobey Maguire, Liev Schreiber, Peter Sarsgaard, Michael Stuhlbarg",2440000,1,1,1,1,2,0.104488131
663,2014173,The Homesman,"Drama, Western",Tommy Lee Jones,"Tommy Lee Jones, Hilary Swank, Grace Gummer, Miranda Otto",2430000,1,1,2,2,1,0.105970653
664,2014174,Gukjesijang,"Drama, Romance, War",JK Youn,"Yunjin Kim, Dal-su Oh, Jin-young Jung    ",2300000,0,1,2,2,1,0.172268148
665,2014175,Love Is Strange,"Drama, Romance",Ira Sachs,"John Lithgow, Alfred Molina, Marisa Tomei, Charlie Tahan",2250000,1,1,2,2,0,0
666,2014176,2 States,"Comedy, Drama, Romance",Abhishek Varman,"Arjun Kapoor, Alia Bhatt, Amrita Singh, Revathy",2220000,1,1,6,6,6,0.029402963
667,2014177,Old Fashioned,"Drama, Romance",Rik Swartzwelder,"Elizabeth Roberts, Rik Swartzwelder, LeJon Woods, Tyler Hollinger",1890000,1,1,0,0,9,0.079362717
668,2014178,Cake,Drama,Daniel Barnz,"Jennifer Aniston, Adriana Barraza, Anna Kendrick, Sam Worthington",1870000,1,1,1,1,0,0
669,2014179,Testament of Youth,"Biography, Drama, History",James Kent,"Alicia Vikander, Kit Harington, Taron Egerton, Dominic West",1820000,1,1,6,2,1,0.217639466
670,2014180,Tusk,"Comedy, Drama, Horror",Kevin Smith,"Justin Long, Michael Parks, Haley Joel Osment, Genesis Rodriguez",1820000,1,1,1,0,4,0.067965875
671,2014181,Clouds of Sils Maria,Drama,Olivier Assayas,"Juliette Binoche, Kristen Stewart, Chlo’â Grace Moretz, Lars Eidinger",1810000,0,1,2,2,1,0.005317578
672,2014182,The Letters,Drama,William Riead,"Juliet Stevenson, Rutger Hauer, Max von Sydow, Priya Darshini",1650000,0,1,2,1,8,0.338162963
673,2014183,Persecuted,"Action, Drama, Mystery",Daniel Lusko,"James Remar, Dean Stockwell, Raoul Max Trujillo, Bruce Davison",1560000,0,1,1,0,1,0.005020896
674,2014184,Infinitely Polar Bear,"Comedy, Drama, Romance",Maya Forbes,"Mark Ruffalo, Zoe Saldana, Imogene Wolodarsky, Ashley Aufderheide",1430000,1,1,4,2,0,0
675,2014185,99 Homes,Drama,Ramin Bahrani,"Andrew Garfield, Michael Shannon, Laura Dern, Clancy Brown",1410000,0,1,2,2,3,0.044903561
676,2014186,"Deux jours, une nuit",Drama,"Jean-Pierre Dardenne, Luc Dardenne","Marion Cotillard, Fabrizio Rongione, Catherine Sal’©e, Batiste Sornin",1330000,1,1,1,1,1,0.008100592
677,2014187,'71,"Action, Drama, Thriller",Yann Demange,"Jack O'Connell, Sam Reid, Sean Harris, Paul Popplewell",1270000,1,1,1,1,2,0.195875021
678,2014188,Singham Returns,"Action, Drama",Rohit Shetty,"Kareena Kapoor, Anupam Kher, Mahesh Manjrekar    ",1230000,1,1,2,0,3,0.102936296
679,2014189,The Remaining,"Horror, Thriller",Casey La Scala,"Johnny Pacar, Shaun Sipos, Bryan Dechart, Alexa PenaVega",1170000,0,1,0,0,1,0.048534783
680,2014190,Black Sea,"Adventure, Thriller",Kevin Macdonald,"Jude Law, Scoot McNairy, Ben Mendelsohn, David Threlfall",1170000,0,1,1,0,2,0.019924332
681,2014191,Goodnight Mommy,"Mystery, Thriller","Severin Fiala, Veronika Franz","Lukas Schwarz, Elias Schwarz, Susanne Wuest, Hans Escher",1170000,0,1,2,0,0,0
682,2014192,Hector and the Search for Happiness,"Adventure, Comedy, Drama",Peter Chelsom,"Simon Pegg, Rosamund Pike, Tracy Ann Oberman, Jean Reno",1120000,0,1,2,0,0,0
683,2014193,The Rover,"Crime, Drama",David Mich’‚d,"Guy Pearce, Robert Pattinson, Scoot McNairy, David Field",1110000,0,1,2,0,1,0.004813333
684,2014194,Where Hope Grows,"Drama, Family",Chris Dowling,"Kristoffer Polaha, David DeSanctis, McKaley Miller, Michael Grant",1100000,0,1,2,0,0,0
685,2014195,Timbuktu,Drama,Abderrahmane Sissako,"Ibrahim Ahmed, Abel Jafri, Toulou Kiki, Layla Walet Mohamed",1070000,0,1,1,0,0,0
686,2014196,50 to 1,Drama,Jim Wilson,"Skeet Ulrich, Christian Kane, William Devane, Madelyn Deutch",1060000,0,1,1,0,0,0
687,2014197,5 Flights Up,Drama,Richard Loncraine,"Diane Keaton, Morgan Freeman, Cynthia Nixon, Carrie Preston",1010000,0,1,2,1,0,0
688,2014198,Big Stone Gap,"Comedy, Romance",   Adriana Trigiani,"Ashley Judd, Patrick Wilson, Whoopi Goldberg, John Benjamin Hickey",1.00E+06,0,1,7,7,1,0.068583086
689,2014199,The Song,"Drama, Music, Romance",Richard Ramsey,"Alan Powell, Ali Faulkner, Caitlin Nicol-Thomas, Danny Vinson",990000,0,1,3,0,6,0.317357567
690,2014200,Gett,Drama,Shlomi Elkabetz,"Ronit Elkabetz, Simon Abkarian, Gabi Amrani, Dalia Beger",990000,1,1,1,1,4,0.022390208
691,2015001,Star Wars: The Force Awakens,"Action, Adventure, Fantasy",J.J. Abrams,"Daisy Ridley, John Boyega, Oscar Isaac, Domhnall Gleeson",936630000,1,1,14,4,1,0.1615727
692,2015002,Jurassic World,"Action, Adventure, Sci-Fi",Colin Trevorrow,"Chris Pratt, Bryce Dallas Howard, Ty Simpkins, Judy Greer",652180000,0,1,3,0,2,0.009236397
693,2015003,Avengers: Age of Ultron,"Action, Adventure, Sci-Fi",Joss Whedon,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth",458990000,1,1,9,8,1,0.00357672
694,2015004,Inside Out,"Animation, Adventure, Comedy","Pete Docter, Ronnie Del Carmen","Amy Poehler, Bill Hader, Lewis Black, Mindy Kaling",356450000,0,1,5,5,3,0.013953841
695,2015005,Furious 7,"Action, Crime, Thriller",James Wan,"Vin Diesel, Paul Walker, Dwayne Johnson, Jason Statham",350030000,0,1,7,0,4,0.066324769
696,2015006,Minions,"Animation, Action, Adventure","Kyle Balda, Pierre Coffin","Sandra Bullock, Jon Hamm, Michael Keaton, Pierre Coffin",336030000,0,1,3,3,2,0.009061598
697,2015007,The Hunger Games: Mockingjay - Part 2,"Action, Adventure, Sci-Fi",Francis Lawrence,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson",281670000,1,1,1,1,0,0
698,2015008,The Martian,"Adventure, Drama, Sci-Fi",Ridley Scott,"Matt Damon, Jessica Chastain, Kristen Wiig, Kate Mara",228430000,1,1,1,1,5,0.048440162
699,2015009,Cinderella,"Drama, Family, Fantasy",Kenneth Branagh,"Lily James, Cate Blanchett, Richard Madden, Helena Bonham Carter",201150000,1,1,1,1,1,0.417120667
700,2015010,Spectre,"Action, Adventure, Thriller",Sam Mendes,"Daniel Craig, Christoph Waltz, Lí©a Seydoux, Ralph Fiennes",200070000,1,1,1,1,3,0.025689065
701,2015011,Mission: Impossible - Rogue Nation,"Action, Adventure, Thriller",Christopher McQuarrie,"Tom Cruise, Rebecca Ferguson, Jeremy Renner, Simon Pegg",1.95E+08,0,1,1,1,3,0.079495389
702,2015012,The Revenant,"Adventure, Drama, Thriller",Alejandro G. Ií±íçrritu,"Leonardo DiCaprio, Tom Hardy, Will Poulter, Domhnall Gleeson",183640000,1,0,1,1,0,0
703,2015013,Pitch Perfect 2,"Comedy, Music",Elizabeth Banks,"Anna Kendrick, Rebel Wilson, Hailee Steinfeld, Brittany Snow",183440000,0,1,8,8,1,0.001992754
704,2015014,Ant-Man,"Action, Adventure, Comedy",Peyton Reed,"Paul Rudd, Michael Douglas, Corey Stoll, Evangeline Lilly",180190000,1,1,8,6,18,0.100614556
705,2015015,Home,"Animation, Adventure, Comedy",Tim Johnson,"Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez",177340000,0,1,2,2,10,0.075642292
706,2015016,Hotel Transylvania 2,"Animation, Comedy, Family",Genndy Tartakovsky,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James",169690000,0,1,8,8,0,0
707,2015017,Fifty Shades of Grey,"Drama, Romance, Thriller",Sam Taylor-Johnson,"Dakota Johnson, Jamie Dornan, Jennifer Ehle, Eloise Mumford",166150000,0,1,1,0,1,0.006071146
708,2015018,The SpongeBob Movie: Sponge Out of Water,"Animation, Adventure, Comedy","Paul Tibbitt, Mike Mitchell","Tom Kenny, Antonio Banderas, Bill Fagerbakke, Clancy Brown",162500000,0,1,5,5,2,0.005328405
709,2015019,Straight Outta Compton,"Biography, Crime, Drama",F. Gary Gray,"O'Shea Jackson Jr., Corey Hawkins, Jason Mitchell, Neil Brown Jr.",161030000,0,1,5,5,4,0.073493821
710,2015020,San Andreas,"Action, Adventure, Drama",Brad Peyton,"Dwayne Johnson, Carla Gugino, Alexandra Daddario, Colton Haynes",155180000,1,1,1,1,0,0
711,2015021,Mad Max: Fury Road,"Action, Adventure, Sci-Fi",George Miller,"Tom Hardy, Charlize Theron, Nicholas Hoult, Zoí‚ Kravitz",153630000,0,1,1,0,0,0
712,2015022,Daddy's Home,"Comedy, Family",Sean Anders,"Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church",150320000,1,1,2,2,0,0
713,2015023,The Peanuts Movie,"Animation, Adventure, Comedy",Steve Martino,"Noah Schnapp, Bill Melendez, Hadley Belle Miller, Francesca Capaldi",130170000,0,1,12,4,3,0.018566122
714,2015024,Insurgent,"Adventure, Sci-Fi, Thriller",Robert Schwentke,"Shailene Woodley, Ansel Elgort, Theo James, Kate Winslet",1.30E+08,1,1,2,2,6,0.011663209
715,2015025,The Good Dinosaur,"Animation, Adventure, Comedy",Peter Sohn,"Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple",123070000,0,1,2,2,2,0.015342556
716,2015026,Spy,"Action, Comedy, Crime",Paul Feig,"Melissa McCarthy, Rose Byrne, Jude Law, Jason Statham",110820000,0,1,1,1,1,0.002371542
717,2015027,Trainwreck,"Comedy, Drama, Romance",Judd Apatow,"Amy Schumer, Bill Hader, Brie Larson, Colin Quinn",110010000,0,1,2,2,3,0.101050725
718,2015028,Creed,"Drama, Sport",Ryan Coogler,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad",109710000,0,1,2,2,2,0.139922562
719,2015029,Tomorrowland,"Action, Adventure, Family",Brad Bird,"George Clooney, Britt Robertson, Hugh Laurie, Raffey Cassidy",93420000,1,1,2,1,2,0.013820817
720,2015030,Get Hard,"Comedy, Crime",Etan Cohen,"Will Ferrell, Kevin Hart, Alison Brie, T.I.",90350000,0,1,2,2,0,0
721,2015031,Terminator Genisys,"Action, Adventure, Sci-Fi",Alan Taylor,"Arnold Schwarzenegger, Jason Clarke, Emilia Clarke, Jai Courtney",89730000,1,1,4,4,2,0.202013834
722,2015032,Sisters,Comedy,Jason Moore,"Amy Poehler, Tina Fey, Maya Rudolph, Ike Barinholtz",87030000,0,1,2,2,6,0.059705245
723,2015033,Alvin and the Chipmunks: The Road Chip,"Animation, Adventure, Comedy",Walt Becker,"Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney",85880000,0,1,3,3,4,0.431100563
724,2015034,Maze Runner: The Scorch Trials,"Action, Sci-Fi, Thriller",Wes Ball,"Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster, Giancarlo Esposito",81690000,0,1,5,0,0,0
725,2015035,Ted 2,Comedy,Seth MacFarlane,"Mark Wahlberg, Seth MacFarlane, Amanda Seyfried, Jessica Barth",81260000,0,1,2,2,1,0.002614625
726,2015036,Goosebumps,"Adventure, Comedy, Family",Rob Letterman,"Jack Black, Dylan Minnette, Odeya Rush, Ryan Lee",80020000,1,1,25,3,2,0.01767969
727,2015037,Pixels,"Animation, Action, Comedy",Chris Columbus,"Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage",78750000,0,1,1,1,5,0.040513889
728,2015038,The Intern,"Comedy, Drama",Nancy Meyers,"Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm",75270000,1,1,2,2,0,0
729,2015039,Bridge of Spies,"Drama, History, Thriller",Steven Spielberg,"Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan",72310000,1,1,1,1,6,0.04213307
730,2015040,Paul Blart: Mall Cop 2,"Action, Comedy, Crime",Andy Fickman,"Kevin James, Raini Rodriguez, Eduardo Veríçstegui, Daniella Alonso",71040000,0,1,1,1,1,0.005455204
731,2015041,The Big Short,"Biography, Comedy, Drama",Adam McKay,"Christian Bale, Steve Carell, Ryan Gosling, Brad Pitt",70240000,1,1,4,4,0,0
732,2015042,War Room,Drama,Alex Kendrick,"Priscilla C. Shirer, T.C. Stallings, Karen Abercrombie, Beth Moore",67790000,1,1,15,9,5,0.131114811
733,2015043,Magic Mike XXL,"Comedy, Drama, Music",Gregory Jacobs,"Channing Tatum, Joe Manganiello, Matt Bomer, Adam Rodriguez",66010000,1,1,5,5,8,0.096412385
734,2015044,The Visit,"Horror, Thriller",M. Night Shyamalan,"Olivia DeJonge, Ed Oxenbould, Deanna Dunagan, Peter McRobbie",65070000,0,1,0,0,5,0.024604084
735,2015045,The Wedding Ringer,Comedy,Jeremy Garelick,"Kevin Hart, Josh Gad, Kaley Cuoco, Affion Crockett",64460000,1,1,7,7,0,0
736,2015046,Black Mass,"Biography, Crime, Drama",Scott Cooper,"Johnny Depp, Benedict Cumberbatch, Dakota Johnson, Joel Edgerton",62560000,1,1,8,8,8,0.0471846
737,2015047,Vacation,"Adventure, Comedy","John Francis Daley, Jonathan Goldstein","Ed Helms, Christina Applegate, Skyler Gisondo, Steele Stebbins",58880000,0,1,4,4,15,0.208890646
738,2015048,The Perfect Guy,"Drama, Thriller",David M. Rosenthal,"Sanaa Lathan, Michael Ealy, Morris Chestnut, L. Scott Caldwell",57020000,1,1,3,3,7,0.037693017
739,2015049,Joy,Drama,David O. Russell,"Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramí_rez",56440000,1,1,1,1,7,0.289406571
740,2015050,Fantastic Four,"Action, Adventure, Sci-Fi",Josh Trank,"Miles Teller, Kate Mara, Michael B. Jordan, Jamie Bell",56110000,0,1,4,4,1,0.140608696
741,2015051,The Hateful Eight,"Crime, Drama, Mystery",Quentin Tarantino,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins",54120000,1,1,16,8,4,0.027883399
742,2015052,Focus,"Comedy, Crime, Drama","Glenn Ficarra, John Requa","Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez",53850000,0,1,2,2,1,0.004538208
743,2015053,Southpaw,"Drama, Sport",Antoine Fuqua,"Jake Gyllenhaal, Rachel McAdams, Oona Laurence, Forest Whitaker",52420000,1,1,2,2,1,0.019695807
744,2015054,Insidious: Chapter 3,"Horror, Thriller",Leigh Whannell,"Dermot Mulroney, Stefanie Scott, Angus Sampson, Leigh Whannell",52200000,1,1,1,1,0,0
745,2015055,Poltergeist,"Horror, Thriller",Gil Kenan,"Sam Rockwell, Rosemarie DeWitt, Kennedi Clements, Saxon Sharbino",47420000,0,1,1,0,2,0.014040184
746,2015056,Jupiter Ascending,"Action, Adventure, Sci-Fi","Lana Wachowski, Lilly Wachowski","Channing Tatum, Mila Kunis, Eddie Redmayne, Sean Bean",47380000,1,1,2,2,0,0
747,2015057,Sicario,"Action, Crime, Drama",Denis Villeneuve,"Emily Blunt, Josh Brolin, Benicio Del Toro, Jon Bernthal",46880000,1,1,7,3,3,0.036559242
748,2015058,The Man from U.N.C.L.E.,"Action, Adventure, Comedy",Guy Ritchie,"Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki",45430000,0,1,4,4,4,0.031931932
749,2015059,Spotlight,"Biography, Crime, Drama",Tom McCarthy,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber",44990000,1,1,5,5,4,0.046585639
750,2015060,"McFarland, USA","Biography, Drama, Sport",Niki Caro,"Kevin Costner, Maria Bello, Ramiro Rodriguez, Carlos Pratts",44470000,1,1,8,1,6,0.018142012
751,2015061,The Gift,"Mystery, Thriller",Joel Edgerton,"Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman",43770000,0,1,1,1,1,0.021581686
752,2015062,Everest,"Adventure, Biography, Drama",Baltasar Kormíçkur,"Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson",43250000,1,1,0,0,0,0
753,2015063,The Night Before,Comedy,Jonathan Levine,"Joseph Gordon-Levitt, Seth Rogen, Jillian Bell, Lizzy Caplan",43040000,0,1,3,3,0,0
754,2015064,Max,"Adventure, Family",Boaz Yakin,"Thomas Haden Church, Josh Wiggins, Luke Kleintank, Lauren Graham",42650000,1,1,1,0,1,0.011478261
755,2015065,Krampus,"Comedy, Fantasy, Horror",Michael Dougherty,"Adam Scott, Toni Collette, David Koechner, Allison Tolman",42590000,0,1,1,0,1,0.009879217
756,2015066,The Age of Adaline,"Drama, Fantasy, Romance",Lee Toland Krieger,"Blake Lively, Michiel Huisman, Harrison Ford, Kathy Baker",42480000,1,1,2,2,1,0.012383795
757,2015067,Brooklyn,"Drama, Romance",John Crowley,"Saoirse Ronan, Emory Cohen, Domhnall Gleeson, Jim Broadbent",38320000,1,1,1,1,2,0.475011749
758,2015068,The Longest Ride,"Drama, Romance",George Tillman Jr.,"Scott Eastwood, Britt Robertson, Alan Alda, Jack Huston",37430000,0,1,2,2,2,0.227413333
759,2015069,The Boy Next Door,"Mystery, Thriller",Rob Cohen,"Jennifer Lopez, Ryan Guzman, Kristin Chenoweth, John Corbett",35390000,0,1,1,1,0,0
760,2015070,Pan,"Adventure, Family, Fantasy",Joe Wright,"Levi Miller, Hugh Jackman, Garrett Hedlund, Rooney Mara",34960000,1,1,4,4,2,0.044573793
761,2015071,Concussion,"Biography, Drama, Sport",Peter Landesman,"Will Smith, Alec Baldwin, Albert Brooks, David Morse",34530000,1,1,1,1,1,0.007323878
762,2015072,Hot Pursuit,"Action, Comedy, Crime",Anne Fletcher,"Reese Witherspoon, Sofí_a Vergara, Matthew Del Negro, Michael Mosley",34510000,0,1,2,2,0,0
763,2015073,The DUFF,Comedy,Ari Sandel,"Mae Whitman, Bella Thorne, Robbie Amell, Allison Janney",34020000,1,1,4,4,5,0.084285903
764,2015074,Woman in Gold,"Biography, Drama, History",Simon Curtis,"Helen Mirren, Ryan Reynolds, Daniel Brí_hl, Katie Holmes",33310000,1,1,2,2,8,0.069580369
765,2015075,The Second Best Exotic Marigold Hotel,"Comedy, Drama",John Madden,"Judi Dench, Maggie Smith, Bill Nighy, Dev Patel",33070000,1,1,9,9,6,0.378476943
766,2015076,Entourage,Comedy,Doug Ellin,"Adrian Grenier, Kevin Connolly, Jerry Ferrara, Kevin Dillon",32360000,1,1,5,5,9,0.084154507
767,2015077,Paper Towns,"Drama, Mystery, Romance",Jake Schreier,"Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith",31990000,0,1,2,2,11,0.043648428
768,2015078,Chappie,"Action, Crime, Drama",Neill Blomkamp,"Sharlto Copley, Dev Patel, Hugh Jackman, Sigourney Weaver",31570000,0,1,1,0,0,0
769,2015079,Crimson Peak,"Drama, Fantasy, Horror",Guillermo del Toro,"Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam",31060000,0,1,1,1,0,0
770,2015080,A Walk in the Woods,"Adventure, Biography, Comedy",Ken Kwapis,"Robert Redford, Nick Nolte, Emma Thompson, Mary Steenburgen",29470000,1,1,2,2,4,0.016536431
771,2015081,Point Break,"Action, Crime, Sport",Ericson Core,"Edgar Ramí_rez, Luke Bracey, Ray Winstone, Teresa Palmer",28770000,0,1,2,0,1,0.002371542
772,2015082,Sinister 2,"Horror, Mystery, Thriller",Ciaríçn Foy,"James Ransone, Shannyn Sossamon, Robert Daniel Sloan, Dartanian Sloan",27740000,1,1,2,0,0,0
773,2015083,The Last Witch Hunter,"Action, Adventure, Fantasy",Breck Eisner,"Vin Diesel, Rose Leslie, Elijah Wood, íñlafur Darri íñlafsson",27360000,1,1,1,1,1,0.056940711
774,2015084,No Escape,"Action, Thriller",John Erick Dowdle,"Lake Bell, Pierce Brosnan, Owen Wilson, Chatchawai Kamonsakpitak",27290000,1,1,5,3,3,0.014431611
775,2015085,Ricki and the Flash,"Comedy, Drama, Music",Jonathan Demme,"Meryl Streep, Kevin Kline, Mamie Gummer, Sebastian Stan",26820000,0,1,1,1,0,0
776,2015086,Run All Night,"Action, Crime, Drama",Jaume Collet-Serra,"Liam Neeson, Ed Harris, Joel Kinnaman, Vincent D'Onofrio",26440000,1,1,4,4,2,0.034851594
777,2015087,Love the Coopers,Comedy,Jessie Nelson,"Steve Martin, Diane Keaton, John Goodman, Ed Helms",26280000,1,1,14,13,5,0.085839262
778,2015088,The Lazarus Effect,"Horror, Mystery, Sci-Fi",David Gelb,"Olivia Wilde, Mark Duplass, Evan Peters, Sarah Bolger",25800000,1,1,1,1,14,0.034072993
779,2015089,Ex Machina,"Drama, Mystery, Sci-Fi",Alex Garland,"Alicia Vikander, Domhnall Gleeson, Oscar Isaac, Sonoya Mizuno",25440000,1,1,1,1,1,0.002532279
780,2015090,The VVitch: A New-England Folktale,"Horror, Mystery",Robert Eggers,"Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Julian Richings",25140000,1,1,1,0,1,0.026614625
781,2015091,In the Heart of the Sea,"Action, Adventure, Biography",Ron Howard,"Chris Hemsworth, Cillian Murphy, Brendan Gleeson, Ben Whishaw",24990000,1,1,4,0,0,0
782,2015092,The Gallows,"Horror, Thriller","Travis Cluff, Chris Lofing","Reese Mishler, Pfeifer Brown, Ryan Shoos, Cassidy Gifford",22760000,0,1,1,0,0,0
783,2015093,Hitman: Agent 47,"Action, Crime, Thriller",Aleksander Bach,"Rupert Friend, Hannah Ware, Zachary Quinto, Ciaríçn Hinds",22460000,0,1,1,1,0,0
784,2015094,Project Almanac,"Sci-Fi, Thriller",Dean Israelite,"Amy Landecker, Sofia Black-D'Elia, Virginia Gardner, Jonny Weston",22330000,1,1,4,0,0,0
785,2015095,Aloha,"Comedy, Drama, Romance",Cameron Crowe,"Bradley Cooper, Rachel McAdams, Emma Stone, Alec Baldwin",20990000,1,1,4,3,1,0.017100767
786,2015096,Shaun the Sheep Movie,"Animation, Adventure, Comedy","Mark Burton, Richard Starzak","Justin Fletcher, John Sparkes, Omid Djalili, Richard Webber",19370000,1,1,8,8,0,0
787,2015097,Eye in the Sky,"Drama, Thriller, War",Gavin Hood,"Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi",18700000,1,1,6,3,0,0
788,2015098,Paranormal Activity: The Ghost Dimension,Horror,Gregory Plotkin,"Chris J. Murray, Brit Shaw, Ivy George, Dan Gill",18250000,1,1,1,0,2,0.016464442
789,2015099,Steve Jobs,"Biography, Drama",Danny Boyle,"Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels",17750000,1,1,1,1,0,0
790,2015100,Mr. Holmes,"Drama, Mystery",Bill Condon,"Ian McKellen, Laura Linney, Hiroyuki Sanada, Hattie Morahan",17740000,1,1,1,1,0,0
791,2015101,Dope,"Comedy, Crime, Drama",Rick Famuyiwa,"Shameik Moore, Tony Revolori, Kiersey Clemons, Kimberly Elise",17470000,1,1,3,3,0,0
792,2015102,The Transporter Refueled,"Action, Crime, Thriller",Camille Delamarre,"Ed Skrein, Loan Chabanol, Ray Stevenson, Lenn Kudrjawizki",16030000,1,1,1,1,9,0.059488142
793,2015103,Room,Drama,Lenny Abrahamson,"Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson",14680000,1,1,2,2,0,0
794,2015104,"Hello, My Name Is Doris","Comedy, Drama, Romance",Michael Showalter,"Sally Field, Max Greenfield, Tyne Daly, Wendi McLendon-Covey",14440000,1,1,1,1,1,0.011335042
795,2015105,American Ultra,"Action, Comedy, Sci-Fi",Nima Nourizadeh,"Jesse Eisenberg, Kristen Stewart, Connie Britton, John Leguizamo",14430000,1,1,2,2,1,0.024538208
796,2015106,Woodlawn,"Drama, Sport","Andrew Erwin, Jon Erwin","Caleb Castille, Sean Astin, Jon Voight, C. Thomas Howell",14390000,1,1,1,0,3,0.033873393
797,2015107,Burnt,"Comedy, Drama",John Wells,"Bradley Cooper, Sienna Miller, Daniel Brí_hl, Riccardo Scamarcio",13650000,1,1,1,1,1,0.027711836
798,2015108,Do You Believe?,Drama,Jon Gunn,"Mira Sorvino, Sean Astin, Alexa PenaVega, Ted McGinley",12990000,1,1,8,5,1,0.063317511
799,2015109,The Danish Girl,"Biography, Drama, Romance",Tom Hooper,"Eddie Redmayne, Alicia Vikander, Amber Heard, Ben Whishaw",12710000,1,1,2,2,7,0.050603969
800,2015110,Strange Magic,"Animation, Adventure, Comedy",Gary Rydstrom,"Evan Rachel Wood, Elijah Kelley, Kristin Chenoweth, Maya Rudolph",12430000,0,0,11,11,0,0
801,2015111,Hot Tub Time Machine 2,"Comedy, Sci-Fi",Steve Pink,"Rob Corddry, Craig Robinson, Clark Duke, Adam Scott",12280000,1,1,4,4,0,0
802,2015112,Self/less,"Action, Mystery, Sci-Fi",Tarsem Singh,"Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley",12280000,1,1,2,1,8,0.037477627
803,2015113,Far from the Madding Crowd,"Drama, Romance",Thomas Vinterberg,"Carey Mulligan, Matthias Schoenaerts, Michael Sheen, Tom Sturridge",12230000,1,1,8,2,3,0.085367454
804,2015114,The 33,"Biography, Drama, History",Patricia Riggen,"Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin",12190000,0,1,21,3,3,0.032751647
805,2015115,The Gunman,"Action, Crime, Drama",Pierre Morel,"Sean Penn, Idris Elba, Jasmine Trinca, Javier Bardem",10640000,0,1,1,0,9,0.052385375
806,2015116,Unfinished Business,Comedy,Ken Scott,"Vince Vaughn, Dave Franco, Tom Wilkinson, James Marsden",10210000,1,1,3,3,0,0
807,2015117,The Walk,"Adventure, Biography, Drama",Robert Zemeckis,"Joseph Gordon-Levitt, Charlotte Le Bon, Guillaume Baillargeon, í_milie Leclerc",10140000,0,1,1,0,8,0.060485258
